GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,78,78.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,72,72.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,71,71.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,69,69.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,75,75.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,74,74.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,68,68.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,69,69.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,72,72.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,74,74.00000,,,,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,76,76.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,0,0.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,68,68.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,50,50.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,67,67.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,61,61.00000,,,,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3432,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,65,65.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,217,217.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,101,101.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,601,601.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,769,769.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,1204,1204.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,2198,2198.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,2602,2602.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,3084,3084.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,3071,3071.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,3126,3126.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,3234,3234.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,3714,3714.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,2640,2640.00000,,,,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1367,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,4050,4050.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,307,307.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,101,101.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,578,578.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,713,713.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,948,948.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,1532,1532.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,2131,2131.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,2450,2450.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,2694,2694.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,2912,2912.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,3014,3014.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,3294,3294.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,2524,2524.00000,,,,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1368,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,3436,3436.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,45,45.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,96,96.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,100,100.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,95,95.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,67,67.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,100,100.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,>100,100.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,98,98.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,93,93.00000,,,,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,77,77.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,0.7,0.70000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,5.5,5.50000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,15,15.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,36,36.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,60,60.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,82,82.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,75,75.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,85,85.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,89,89.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,99,99.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,VNM,Viet Nam,,5.6,5.60000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,15,15.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,1.9,1.90000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,VNM,Viet Nam,,5.6,5.60000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,11,11.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,36,36.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,43,43.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,59,59.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,66,66.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,70,70.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,73,73.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,79,79.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,79,79.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,85,85.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,85,85.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,86,86.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,84,84.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,82,82.00000,,,,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,86,86.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,VNM,Viet Nam,,4.2,4.20000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,VNM,Viet Nam,,11,11.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,VNM,Viet Nam,,26,26.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,20,20.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,17,17.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,8.3,8.30000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,7.9,7.90000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,7,7.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,VNM,Viet Nam,,6.2,6.20000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,VNM,Viet Nam,,5.2,5.20000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,VNM,Viet Nam,,4.3,4.30000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,VNM,Viet Nam,,3.3,3.30000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,VNM,Viet Nam,,3.7,3.70000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,VNM,Viet Nam,,3.4,3.40000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,,2019,2019,,,VNM,Viet Nam,,3.3,3.30000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2020,2020,,WPR,Western Pacific,,,2020,2020,,,VNM,Viet Nam,,3.3,3.30000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2021,2021,,WPR,Western Pacific,,,2021,2021,,,VNM,Viet Nam,,3,3.00000,,,,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2022,2022,,WPR,Western Pacific,,,2022,2022,,,VNM,Viet Nam,,2.5,2.50000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,VNM,Viet Nam,,32,32.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,VNM,Viet Nam,,6,6.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,VNM,Viet Nam,,43,43.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,VNM,Viet Nam,,48,48.00000,,,,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3431,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,VNM,Viet Nam,,47,47.00000,,,,,
